"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"2","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\BlockedContactsActivity.java","3","45","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\BlockedContactsActivity.java","3","79","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\BlockedContactsActivity.java","3","85","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\BlockedContactsActivity.java","3","111","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"6","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\BlockedContactsActivity.java","3","127","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","77","The class 'AcceptListener' has a Modified Cyclomatic Complexity of 10 (Highest = 17).","Design","ModifiedCyclomaticComplexity"
"2","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","77","The class 'AcceptListener' has a Standard Cyclomatic Complexity of 10 (Highest = 17).","Design","StdCyclomaticComplexity"
"3","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","92","The method 'onClick' has a Modified Cyclomatic Complexity of 17.","Design","ModifiedCyclomaticComplexity"
"4","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","92","The method 'onClick' has a Standard Cyclomatic Complexity of 17.","Design","StdCyclomaticComplexity"
"5","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","92","The method 'onClick(DialogInterface, int)' has a cognitive complexity of 28, current threshold is 15","Design","CognitiveComplexity"
"6","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","92","The method 'onClick(DialogInterface, int)' has an NPath complexity of 360, current threshold is 200","Design","NPathComplexity"
"7","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","144","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","170","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"9","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","170","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"10","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","173","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"11","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ConfirmIdentityDialog.java","3","174","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"1","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","68","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"2","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","69","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"3","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","97","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","98","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","99","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","100","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","104","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","155","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","156","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"10","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionActivity.java","3","157","Potential violation of Law of Demeter (static property access)","Design","LawOfDemeter"
"1","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","17","A high number of imports can indicate a high degree of coupling within an object.","Design","ExcessiveImports"
"2","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","70","This class has too many methods, consider refactoring it.","Design","TooManyMethods"
"3","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","107","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"4","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","107","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"5","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","107","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"6","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","107","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"7","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","107","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"8","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","137","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"9","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","138","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"10","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","139","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"11","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","140","Potential violation of Law of Demeter (object not created locally)","Design","LawOfDemeter"
"12","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","143","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"13","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","143","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"14","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","164","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"15","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","164","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"16","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","217","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
"17","org.thoughtcrime.securesms","F:\REZA IMPORTANT\Reza\Study Material\UTEP\RA\Software Repositories\10 Signal Android\Signal-Android-2018-1\Signal-Android-b307980d8ca0da588213d2cd448474ffa925d1c2\src\org\thoughtcrime\securesms\ContactSelectionListFragment.java","3","218","Potential violation of Law of Demeter (method chain calls)","Design","LawOfDemeter"
