"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","396","Log nested Exception traces in a sane order.","When an Exception is wrapped by another Exception, Java and Logback format the traces such that the root cause is the last trace output:  ``` ! java.lang.RuntimeException: Very general error doing something ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwOuterWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:48) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.getException(PrefixedRootCauseFirstThrowableProxyConverterTest.java:24) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.(PrefixedRootCauseFirstThrowableProxyConverterTest.java:20) ! at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)  ! at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:68) Caused by: ! java.io.IOException: Fairly general error doing some IO ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwInnerWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:40) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwOuterWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:46) !... 30 common frames omitted Caused by: ! java.net.SocketTimeoutException: Timed-out reading from socket ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwRoot(PrefixedRootCauseFirstThrowableProxyConverterTest.java:33) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwInnerWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:38) !... 31 common frames omitted ```  Instead, the root cause should be the first Exception, with the trace ascending up through the wrapping exceptions.  This makes identifying the root cause of a problem simpler, because it's usually described in more detail by the root cause. Also, the stack trace now ascends linearly, in one pass, without the need for any messy ""N common frames omitted""; the first frame is the frame where the error occurred, and the last is the `main` entry-point to the program.  ``` ! java.net.SocketTimeoutException: Timed-out reading from socket ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwRoot(PrefixedRootCauseFirstThrowableProxyConverterTest.java:32) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwInnerWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:37) ! Causing: java.io.IOException: Fairly general error doing some IO ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwInnerWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:39) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwOuterWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:45) ! Causing: java.lang.RuntimeException: Very general error doing something ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.throwOuterWrapper(PrefixedRootCauseFirstThrowableProxyConverterTest.java:47) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.getException(PrefixedRootCauseFirstThrowableProxyConverterTest.java:23) ! at io.dropwizard.logging.PrefixedRootCauseFirstThrowableProxyConverterTest.(PrefixedRootCauseFirstThrowableProxyConverterTest.java:19) ! at sun.reflect.NativeConstructorAccessorImpl.newInstance0(Native Method)  ! at org.apache.maven.surefire.booter.ForkedBooter.main(ForkedBooter.java:68) ```  Since Logback provides this functionality via the `%rEx` pattern (instead of `%ex` or `%xEx`), users may enable/disable this behaviour by configuring `logFormat`.","closed","","nicktelford","2013-09-23T17:45:12Z","2014-07-09T17:26:05Z"
"","122","Support finer grained control of security over the admin servlet","We'd like to be able to a) Enforce SSL for admin servlet requests in addition to basic auth b) Be more selective about which admin features are protected at all  Being able to add a servlet filter to the admin handler would be adequate for this.  Happy to submit a patch for this if it's likely to be included.","closed","feature,","tomakehurst","2012-06-29T16:09:16Z","2013-05-07T21:45:17Z"
"","125","Support multiple config files","We'd find it really useful to be able to specify two config files at startup, one for defaults, one for environment-specific overrides.  Would you be interested in including this if we supply a patch?","closed","","tomakehurst","2012-07-02T12:08:52Z","2021-04-27T08:19:03Z"
"","141","Allow disabling log rotation for file appender.","We use the system log rotate to manage log rotation so we need the application to not do its own log rotate. This patch adds a new boolean setting ""archive"" that if false, disable rotation.","closed","","deverton","2012-07-24T05:08:55Z","2014-06-26T23:27:37Z"
"","544","DropwizardAppRule should not require a configPath to operate.","We use dropwizard with no configuration file (no *.yml files). So the DropwizardAppRule integration testing helper should allow the same. ImmutableMap does not accept null values, so it had to be converted to a builder and the `file` entry wrapped with a conditional.  I'm not sure if there are any other assumptions around this. So far it ""just works"" for us to pass `null` as the `configPath` argument with this change in the DropwizardAppRule.","closed","","dirkraft","2014-04-16T16:21:40Z","2014-06-18T06:20:57Z"
"","121","Support DNS overrides via HttpClient 4.2's DnsResolver","We have a service our app connects to which is exposed via HTTPS. The cert contains the same host name for every environment (internally we use DNS switching to move between environments). In order to support connecting to this externally (where we don't control DNS) it would be great to have some config exposed that allows setting of name overrides by providing a DnsResolver to the apache http client.  I'm happy to write the code for this if it's likely to get merged.","closed","feature,","tomakehurst","2012-06-29T16:05:51Z","2012-08-03T17:33:03Z"
"","500","Create CONTRIBUTORS file","Want to start capturing all contributors to the project to be updated regularly (at every release?)","closed","","skamille","2014-03-19T20:55:33Z","2014-09-30T17:09:54Z"
"","210","Environment.getServlets() throws NPE if no servlet registered","Version 0.6.0-SNAPSHOT  I'm attempting to use the same configuration for Dropwizard and Jersey unit tests, so ResourceConfig is configured using filter parameters instead of Dropwizard's environment.  I invoke setJerseyServletContainer(null) to indicate I don't want Dropwizard to configure a container for me. It does not throw an exception so I assume this is legal but later on Dropwizard invokes Environment.getServlets() which throws the following exception:  ``` at com.google.common.base.Preconditions.checkNotNull(Preconditions.java:191) at com.yammer.dropwizard.config.Environment.addServlet(Environment.java:205) at com.yammer.dropwizard.config.Environment.getServlets(Environment.java:382) at com.yammer.dropwizard.config.ServerFactory.createExternalServlet(ServerFactory.java:296) at com.yammer.dropwizard.config.ServerFactory.createHandler(ServerFactory.java:238) at com.yammer.dropwizard.config.ServerFactory.buildServer(ServerFactory.java:86) at com.yammer.dropwizard.cli.ServerCommand.run(ServerCommand.java:42) at com.yammer.dropwizard.cli.EnvironmentCommand.run(EnvironmentCommand.java:37) at com.yammer.dropwizard.cli.ConfiguredCommand.run(ConfiguredCommand.java:59) at com.yammer.dropwizard.cli.Cli.run(Cli.java:53) at com.yammer.dropwizard.Service.run(Service.java:86) ```  I am expecting to be able to configure ResourceConfig either through Environment or servlet parameters or both.","closed","","cowwoc","2012-11-08T22:53:27Z","2012-11-09T17:01:03Z"
"","455","Failed to parse configuration at: server.applicationConnectors; Could not resolve type id 'http' into a subtype of [simple type, class io.dropwizard.jetty.ConnectorFactory]","Using the example config in 0.7-rc1 I receive the following  ``` example.yml has an error:   * Failed to parse configuration at: server.applicationConnectors; Could not resolve type id 'http' into a subtype of [simple type, class io.dropwizard.jetty.ConnectorFactory]  at [Source: N/A; line: -1, column: -1] (through reference chain: com.massrel.twitterproxy.ProxyConfig[""server""]->io.dropwizard.server.DefaultServerFactory[""applicationConnectors""]) ```  Using this config:  ``` server: #  softNofileLimit: 1000 #  hardNofileLimit: 1000   applicationConnectors:     - type: http       port: 8080     - type: https       port: 8443       keyStorePath: example.keystore       keyStorePassword: example       validateCerts: false # this requires the npn-boot library on the JVM's boot classpath #    - type: spdy #      port: 8445 #      keyStore: example.keystore #      keyStorePassword: example #      validateCerts: false   adminConnectors:     - type: http       port: 8081     - type: https       port: 8444       keyStorePath: example.keystore       keyStorePassword: example       validateCerts: false  # Logging settings. logging:    # The default level of all loggers. Can be OFF, ERROR, WARN, INFO, DEBUG, TRACE, or ALL.   level: INFO    # Logger-specific levels.   loggers:      # Sets the level for 'com.example.app' to DEBUG.     com.example.app: DEBUG      org.hibernate.SQL: ALL    appenders:     - type: console ```  I'm guessing it's a config or documentation issue, but I'm having no luck finding the root cause as I see the HTTP type declared here https://github.com/dropwizard/dropwizard/blob/master/dropwizard-jetty/src/main/java/io/dropwizard/jetty/HttpConnectorFactory.java#L164 but I'll admit to not being very fluent at Java. :)","closed","","bretthoerner","2014-02-03T17:19:55Z","2018-08-29T17:45:06Z"
"","160","Fix for #159","using getPathInfo() rather than getServletPath() for finding registered task","closed","","jaredstehler","2012-08-03T22:44:05Z","2014-07-09T19:17:49Z"
"","476","""db dump --data"" doesn't dump the data","using 0.7.0-rc1 - seems to be a liquibase/CLI regression:  ``` java -jar ./target/dw-1.0.0.jar db dump -o ./changeset.xml --data  ./my.yml                          ```  Should write the liquibase changeset including the data, (useful for reference data dump), but it doesn't.","closed","bug,","ghost","2014-02-20T19:56:07Z","2014-05-26T16:16:05Z"
"","129","Update pom.xml plugins and add versions plugin","Use:  mvn versions:display-dependency-updates versions:display-plugin-updates  To report dependecy & plugin updates. Note that I only updated plugin dependencies (have been using these versiosn for a few weeks on other DW projects as well.)  There are also dependency updates, but did NOT changes those (Jersey is now on 1.13, httpclient on 4.2.1, etc.)","closed","","asinger","2012-07-03T22:30:24Z","2014-06-18T07:49:46Z"
"","537","Upgrade to use Jackson 2.3.3","Upgrading the Jackson libraries to 2.3.3. This is in reference to an issue seen during an upgrade to 0.7.0: https://github.com/FasterXML/jackson-module-afterburner/issues/28.  One of the tests was failing due to the error message being different due to the change in Jackson 2.3.3. Should the tests be relying on a specific error message? Isn't it good enough to know that a ConfigurationParsingException was thrown?","closed","","mveitas","2014-04-12T13:18:20Z","2014-07-09T16:24:20Z"
"","199","Upgrade to JDBI 2.41","Upgrade to JDBI 2.41","closed","","cemo","2012-10-29T07:50:57Z","2014-07-09T19:00:38Z"
"","487","configuration reference does not match 0.7 configs","updating to 0.7 rc2 recently i found my 0.6.2 configs did not work.  this lead me to https://github.com/dropwizard/dropwizard/blob/master/docs/source/manual/configuration.rst which hasnt been updated to reflect new config structure","closed","","jasond","2014-03-06T22:32:57Z","2014-03-07T11:39:52Z"
"","472","Updating information about @Rule annotation in Resources testing","Updating information about @Rule annotation in Resources testing","closed","","airborn","2014-02-16T16:01:02Z","2014-07-04T01:15:18Z"
"","59","Updated README and documentation to reflect switch to Logback","Updates some docs that were missed in the first pass.  I noticed that the change to Logback hasn't been reflected in: - dropwizard-db - Constructs a log4j Logger for SQL trace logging, as the DBI API requires it. Will this cause SQL logging to be logged independently of configuration? - dropwizard-scala - Examples all use Logula, wouldn't they be better of just using com.yammer.dropwizard.logging.Log instead?","closed","","nicktelford","2012-03-21T11:56:13Z","2014-07-09T20:04:20Z"
"","321","Local tests for example application","updated to master","closed","","barinek","2013-05-05T02:29:25Z","2014-06-12T10:30:45Z"
"","58","dropwizard-views instead of dropwizard-view","Updated the Maven module name in the documentation.","closed","","collinvandyck","2012-03-20T21:44:52Z","2014-07-09T20:05:21Z"
"","224","Example config SSL keyStorePath updated","updated the config file to have the proper config property of ""keyStore"" vs the 0.5.1 ""keyStorePath""","closed","","kvanvranken","2012-11-28T17:38:49Z","2014-06-14T03:48:00Z"
"","269","Updated testing docs to reflect usage of FEST over Hamcrest","Updated testing docs to reflect usage of FEST over Hamcrest","closed","","jplock","2013-02-20T03:29:50Z","2014-06-29T09:20:53Z"
"","240","Documentation fix","Updated docs to new Servce 0.6 api. Removed AssetBundle cache example: cache has been removed","closed","","iliasbartolini","2012-12-19T00:28:01Z","2014-07-09T18:42:26Z"
"","429","Dependency updates","Update all dependencies and Maven plugins used by Dropwizard.","closed","","joschi","2013-12-01T16:14:55Z","2014-06-15T10:15:56Z"
"","167","Command help printing to stdout","Typically, its considered good etiquette to print help to stderr but UsagePrinter.java prints to stdout. In addition, when the help task is invoked, the return code for the process is zero, so its impossible to tell whether the invocation of the script was successful without parsing the output. This limits the ability to compose Command tasks in other scripts.","closed","","stevvooe","2012-08-20T22:53:34Z","2012-08-24T09:00:42Z"
"","216","Fix AssetServlet trimming of '/', add ability to optionally specify a charset in the response's content-type","Two changes to AssetServlet 1. Responses can now optionally include a charset for all text/\* types. 2. Cleaned up the error-prone logic involving slash-trimming. Also fixed handling of the root uri path and resource paths (was broken before this) and added an explicit test case.","closed","","fleaflicker","2012-11-15T22:54:35Z","2014-07-09T18:52:02Z"
"","295","Fix href to manual in javadoc (Dropwizard Client)","Trivial javadoc fix.","closed","","kashyapp","2013-04-01T08:32:52Z","2014-07-09T17:49:51Z"
"","282","Add AfterBurner support","Totally ruins configuration file parsing, but works just fine once the YAML's done.","closed","improvement,","codahale","2013-03-13T21:10:37Z","2013-05-02T19:10:18Z"
"","55","Fixing a build issue in Scala example","To be honest I have absolutely no idea what I am doing. I watched a video by @tnm at Basho, played around with maven and tried the ""Getting Started"" section of dropwizard's manual. It was in Java but @tnm was talking about Scala. I searched and found this example in dropwizard's repo, and tried run it using ""mvn scala:run"", but it just failed. Made this changes, and it started working.  Sorry for the trouble if it makes no sense, and I'm missing something obvious.","closed","","amir","2012-03-18T12:19:43Z","2014-07-09T20:06:22Z"
"","433","Throw a ConstraintViolationException for empty resources","Throw a `ConstraintViolationException` (although with no `ConstraintViolation<>` at all) if an empty resource is being validated. At least a response with status 422 (Unprocessable Entity) is being generated by `ConstraintViolationExceptionMapper`. This kind of fixes #431.  Unfortunately it seems to be very hard to create proper `ConstraintViolation` instances without rewriting half of the validation framework.","closed","","joschi","2013-12-08T00:50:23Z","2014-06-25T20:39:41Z"
"","128","Don't throw NPE for anonymous HealthChecks","This would fail:  ``` java  /** Anyonymous Healthchecks don't work because dropwizard tries to add it's null canonical class name to Immutable list for debug logging */  environment.addHealthCheck(new HealthCheck(""Foo"") {     @Override protected Result check() throws Exception {         final int status = jerseyClient.resource(resource).path(myPath).post(ClientResponse.class).getStatus();         if (status != 200) {             return Result.unhealthy(""Foo should have returned 200"");         }         return Result.healthy();     } }); ```  These are put into an ImmutableList for debug logging. 1. Only do the list building stuff for logResources, logProviders, etc    if LOG.isDebugEnabled() 2. Handle null canonical names by logging this instead:  com.yammer.metrics.core.HealthCheck(""Foo"")  With the name of the healtcheck in parens.","closed","","asinger","2012-07-03T22:02:23Z","2014-07-01T14:36:00Z"
"","510","Add ability to black list cipher suites","This would close #489 (or at least it satisfies my constraints)  Allows a configuration such as the following contrived example  ``` yaml  server:   applicationConnectors:     - type: https       port: 8443       # [snip]       supportedCipherSuites: ['.*NULL.*']       excludedCipherSuites: ['TLS_ECDHE_RSA_WITH_NULL_SHA']  ```  And using [sslyze](https://github.com/iSECPartners/sslyze), I was able to verify that excluded cipher suite was actually excluded. This means that I decided, arbitrarily, to have exclusion have the higher precedence, so if a suite is both supported and excluded, it will be excluded.","closed","improvement,","nickbabcock","2014-03-25T20:38:16Z","2014-06-12T16:10:42Z"
"","226","Hardcoding locale to US in AsyncRequestLogTest.java","This tests fails on machines with other locales than US/UK","closed","","olvesh","2012-11-29T20:08:52Z","2014-07-09T18:46:28Z"
"","258","Line ending cleanup to help Windows","This request has a couple of commits to address log messages that use '\n' for line endings, instead of the system line separator.  I found most of these by way of `git grep '\\n'`, though that also comes up with some exception messages and some HTML output that I left alone. I tried to keep the change focused on log files, which are awkward to read on managed servers that might not have tools that can handle Unix-style line endings installed.","closed","","christophercurrie","2013-02-11T20:14:09Z","2014-07-09T16:18:15Z"
"","102","Fix Command to accept multiple options","This pull request is fixing Command.getOptionsWithHelp. It doesn't make sense to make all the new options defined by subclasses part of the same OptionGroup because an OptionGroup is designed to store a list of  mutually exclusive options.","closed","","andreisavu","2012-05-28T17:08:29Z","2014-07-09T19:42:37Z"
"","213","Adding client cert support","this pull request fixes issue #87","closed","","andershedstrom","2012-11-12T15:58:10Z","2014-06-16T06:42:46Z"
"","103","Added tests for ConfiguredCommand","This pull request assumes #102 was already merged.","closed","","andreisavu","2012-05-28T21:46:07Z","2014-07-09T19:42:07Z"
"","501","Mavenize Sphinx docs","This PR mavenizes the Sphinx documentation of Dropwizard and adds the Maven GitHub Site plugin to generate and publish Dropwizard documentation (as well as the Maven sites) automatically.  I've added a POM file to the `docs/` subdirectory containing the Sphinx documentation and included the [sphinx-maven plugin](http://tomdz.github.io/sphinx-maven/) to build the actual documentation. I've also added the [GitHub Site plugin](http://github.github.com/maven-plugins/site-plugin/) to automate publishing the generated documentation and Maven sites.  The result of a test run can be found at: - Contents of the `gh-pages` branch: https://github.com/joschi/dropwizard/tree/gh-pages - Rendered docs: http://joschi.github.io/dropwizard/0.7.0-SNAPSHOT/docs/ - Maven site for `dropwizard-core`: http://joschi.github.io/dropwizard/0.7.0-SNAPSHOT/dropwizard-core/  Current short-comings: - ~~Upload of the Maven sites and the documentation is implicitly run during the `site` phase. To disable the upload you have to add `-Dgithub.site.dryRun=true` to your Maven run.~~ - ~~Hyperlinks of the Maven sites are incorrect. This might be fixed with the [relativizeDecorationLinks](https://maven.apache.org/plugins/maven-site-plugin/run-mojo.html#relativizeDecorationLinks) parameter of the maven-site-plugin.~~ - ~~Project reports like the generated Javadoc and FindBugs results are missing. Those can and should be activated in the parent POM.~~ - The ugly standard skin is being used for the Maven sites. Instead we should use the [Fluido skin](https://maven.apache.org/skins/maven-fluido-skin/). :wink:","closed","documentation,","joschi","2014-03-19T23:12:01Z","2014-06-18T10:31:19Z"
"","531","Dropwizard 0.6.2 documentation","This PR adds the Dropwizard 0.6.2 documentation and Maven sites to the `gh-pages` branch into the directory `0.6.2`.  The docs have been generated from the `v0.6.2` tag, the URL will be http://dropwizard.github.io/dropwizard/0.6.2 for the documentation and http://dropwizard.github.io/dropwizard/0.6.2/maven for the Maven sites. A fully rendered GH page can be viewed at http://joschi.github.io/dropwizard/0.6.2/ (until it's available under the canonical URL).  This will close #529.","closed","","joschi","2014-04-07T22:25:34Z","2014-06-19T09:22:59Z"
"","518","Log a warning message if a servlet or filter is added with the same name","This PR adds a warning message to the logs if a servlet or a filter is added with the same name of an existing registered servlet and some documentation to in regards to adding multiple instances of an `AssetBundle`.  This is in reference to #499 and at least now give feedback regarding an `AssetBundle` being overwritten.","closed","","mveitas","2014-03-29T18:01:13Z","2014-06-13T10:48:15Z"
"","305","Fix indentation in pom.xml","This patch fixes a small indentation issue in pom.xml  Issue: 305","closed","","sslavic","2013-04-12T12:22:14Z","2014-07-09T18:16:08Z"
"","201","Dynamic port configuration for both admin and main ports","This patch allows either or both of the http ports to be configured to 0, which means that Jetty will dynamically allocate the configured port.  If the configured port is not 0, the previous port range constraints apply (i.e. 1025 <= port <= 65536).  Additionally, the service has the running Jetty server injected into it, so the service can query the server for the dynamically allocated ports, or whatever else it may wish to do with the server instance.","closed","","Hellblazer","2012-11-01T01:15:27Z","2014-06-13T16:31:48Z"
"","184","SSL improvements to allow Windows key stores.","This patch allows dropwizard to be configured to use Windows certificate stores accessed by the `SunMSCAPI` provider introduced in Java 6. The `KeyStore` has to be loaded manually, as Jetty's `SslContextFactory` doesn't properly load the `KeyStore` just based on type.  Also, in a development environment the Windows certificate store will often contain many private keys, and it's necessary to let Jetty know which one to use. This patch adds configuration for the `certAlias` parameter of Jetty's `SslContextFactory`.","closed","","christophercurrie","2012-10-05T16:25:24Z","2014-06-19T22:35:44Z"
"","176","Support for alternate database connection pools","This minor change removes the Tomcat DBCP dependency from the Database class without losing any functionality. This will allow users to substitute another database pooling provider if they chose to do so. #### Background  DBCP is causing problems in our staging environments at Gilt since it doesn't seem to be gracefully handling the instability (database, network, etc) in our test systems. We use C3P0 for all of our services here, and it seems to be working far better with dropwizard-db and our systems compared to DBCP.  I also have a C3P0DatabaseFactory class which is able to fully configure an instance of a C3P0 pool – using the existing DatabaseConfiguration class – suitable for passing to new Database(). I can provide that factory as a helpful alternative and companion to this change if you'd like.","closed","","adamkaplan","2012-09-06T17:18:26Z","2014-07-01T04:57:04Z"
"","186","Remove getParentLogger from ClosablePooledDataSource","This method is never used (no references) and @Overrides nothing, causing a build error.  Looks like something that was mistakenly added during the refactoring, so lets kill it with fire.","closed","","nicktelford","2012-10-08T14:57:18Z","2014-07-09T19:06:42Z"
"","95","Move registration of jackson modules into ResourceTest.getJson()","This makes ResourceTest behave more like AbstractService and makes it easier to test with custom providers that need a fully-initialized Json instance.","closed","","christierney","2012-05-21T18:07:18Z","2014-07-09T19:46:09Z"
"","29","Can't add more than one filter for the same URL pattern","This limitation is required for servlets but filters can and will be mapped to the same URL.","closed","","tinkerware","2012-02-10T18:42:10Z","2012-02-10T18:46:27Z"
"","185","Allow JerseyClientFactory to build clients without an Environment","This lets non-Dropwizard JVM apps more easily use dropwizard-client clients.","closed","","michaelfairley","2012-10-07T04:09:18Z","2014-06-17T03:17:02Z"
"","189","Singleton Validation Constraints","This is the last but the most powerful part of validation process.   Dropwizard currently is using  [ConstraintValidatorFactoryImpl](https://github.com/hibernate/hibernate-validator/blob/master/engine/src/main/java/org/hibernate/validator/internal/engine/constraintvalidation/ConstraintValidatorFactoryImpl.java) which is pretty restrictive for real world examples.  Consider User Registration Service with email validation from database. In this case you have to connect database to validate uniqueness of an email.   I have done a [preliminary implementation](https://gist.github.com/3854759) for it. If it makes sense, I would be happy to complete it.","closed","","cemo","2012-10-08T21:15:28Z","2012-11-23T14:11:41Z"
"","133","Add session support, by adding a session handler to Environment.","This is one way to solve this problem, which I thought of, there might, however, be a better way.","closed","","dwijnand","2012-07-10T06:10:22Z","2014-06-22T14:13:37Z"
