"#","No","Issue Title","Issue Details","State","Labels","User name","created","Updated"
"","5360","Update dependency org.assertj:assertj-core to v3.23.1 (release/2.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.23.0` -> `3.23.1` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/compatibility-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/confidence-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-06-01T00:45:35Z","2022-06-01T07:36:08Z"
"","5357","Update dependency org.assertj:assertj-core to v3.23.1 (release/4.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.23.0` -> `3.23.1` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/compatibility-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/confidence-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-05-31T21:01:08Z","2022-05-31T21:13:47Z"
"","5356","Update dependency org.assertj:assertj-core to v3.23.1 (release/2.1.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.23.0` -> `3.23.1` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/compatibility-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/confidence-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-05-31T21:00:42Z","2022-05-31T21:16:10Z"
"","5355","Update dependency org.assertj:assertj-core to v3.23.1 (release/3.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.23.0` -> `3.23.1` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/compatibility-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.1/confidence-slim/3.23.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-05-31T20:56:42Z","2022-05-31T21:11:06Z"
"","5350","Update dependency org.assertj:assertj-core to v3.23.0 (release/4.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.22.0` -> `3.23.0` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/compatibility-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/confidence-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-05-31T07:49:57Z","2022-05-31T09:59:10Z"
"","5349","Update dependency org.assertj:assertj-core to v3.23.0 (release/3.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.22.0` -> `3.23.0` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/compatibility-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/confidence-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-05-31T07:49:43Z","2022-05-31T09:58:51Z"
"","5348","Update dependency org.assertj:assertj-core to v3.23.0 (release/2.1.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.22.0` -> `3.23.0` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/compatibility-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/confidence-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-05-31T00:20:09Z","2022-05-31T07:42:44Z"
"","5347","Update dependency org.assertj:assertj-core to v3.23.0 (release/2.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.assertj:assertj-core](https://assertj.github.io/doc/) ([source](https://togithub.com/assertj/assertj-core)) | `3.22.0` -> `3.23.0` | [![age](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/compatibility-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.assertj:assertj-core/3.23.0/confidence-slim/3.22.0)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: ""before 2am"" (UTC).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-05-31T00:19:47Z","2022-05-31T07:42:33Z"
"","5558","Update dependency org.apache.tomcat:tomcat-jdbc to v9.0.65 (release/2.1.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `9.0.64` -> `9.0.65` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/compatibility-slim/9.0.64)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/confidence-slim/9.0.64)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-07-21T01:22:54Z","2022-07-21T11:27:05Z"
"","5557","Update dependency org.apache.tomcat:tomcat-jdbc to v9.0.65 (release/2.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `9.0.64` -> `9.0.65` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/compatibility-slim/9.0.64)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.65/confidence-slim/9.0.64)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-07-21T01:22:39Z","2022-07-21T11:27:35Z"
"","5395","Update dependency org.apache.tomcat:tomcat-jdbc to v9.0.64 (release/2.1.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `9.0.63` -> `9.0.64` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/compatibility-slim/9.0.63)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/confidence-slim/9.0.63)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-06-11T01:29:08Z","2022-06-11T08:54:13Z"
"","5394","Update dependency org.apache.tomcat:tomcat-jdbc to v9.0.64 (release/2.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `9.0.63` -> `9.0.64` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/compatibility-slim/9.0.63)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/9.0.64/confidence-slim/9.0.63)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-06-11T01:28:54Z","2022-06-11T08:55:29Z"
"","5603","Update dependency org.apache.tomcat:tomcat-jdbc to v10.0.23 (release/4.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `10.0.22` -> `10.0.23` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/compatibility-slim/10.0.22)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/confidence-slim/10.0.22)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-07-26T17:58:19Z","2022-07-26T18:54:38Z"
"","5602","Update dependency org.apache.tomcat:tomcat-jdbc to v10.0.23 (release/3.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `10.0.22` -> `10.0.23` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/compatibility-slim/10.0.22)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.23/confidence-slim/10.0.22)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-07-26T17:58:06Z","2022-07-26T18:55:16Z"
"","5399","Update dependency org.apache.tomcat:tomcat-jdbc to v10.0.22 (release/4.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `10.0.21` -> `10.0.22` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/compatibility-slim/10.0.21)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/confidence-slim/10.0.21)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-06-12T00:52:41Z","2022-06-12T08:12:53Z"
"","5396","Update dependency org.apache.tomcat:tomcat-jdbc to v10.0.22 (release/3.0.x)","[![Mend Renovate](https://app.renovatebot.com/images/banner.svg)](https://renovatebot.com)  This PR contains the following updates:  | Package | Change | Age | Adoption | Passing | Confidence | |---|---|---|---|---|---| | [org.apache.tomcat:tomcat-jdbc](https://tomcat.apache.org/) | `10.0.21` -> `10.0.22` | [![age](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/age-slim)](https://docs.renovatebot.com/merge-confidence/) | [![adoption](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/adoption-slim)](https://docs.renovatebot.com/merge-confidence/) | [![passing](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/compatibility-slim/10.0.21)](https://docs.renovatebot.com/merge-confidence/) | [![confidence](https://badges.renovateapi.com/packages/maven/org.apache.tomcat:tomcat-jdbc/10.0.22/confidence-slim/10.0.21)](https://docs.renovatebot.com/merge-confidence/) |  ---  ### Configuration  📅 **Schedule**: Branch creation - ""before 2am"" (UTC), Automerge - At any time (no schedule defined).  🚦 **Automerge**: Disabled by config. Please merge this manually once you are satisfied.  ♻ **Rebasing**: Whenever PR becomes conflicted, or you tick the rebase/retry checkbox.  🔕 **Ignore**: Close this PR and you won't be reminded about this update again.  ---   - [ ] If you want to rebase/retry this PR, click this checkbox.  ---  This PR has been generated by [Mend Renovate](https://www.mend.io/free-developer-tools/renovate/). View repository job log [here](https://app.renovatebot.com/dashboard#github/dropwizard/dropwizard).","closed","dependencies,","renovate[bot]","2022-06-11T18:32:45Z","2022-06-12T08:12:38Z"
